case:concept:name,concept:name,time:timestamp,group
A_0796,ID Upload,2024-01-29 00:38:00,A
A_0796,ID Verification,2024-01-29 17:38:00,A
A_0796,Security Setup,2024-01-29 17:53:00,A
A_0796,Tutorial Start,2024-01-29 18:15:00,A
A_0796,Tutorial Complete,2024-01-29 18:52:00,A
A_0796,First Transaction,2024-01-29 18:58:00,A
A_0797,App Download,2024-01-07 00:00:00,A
A_0797,Account Registration,2024-01-07 00:15:00,A
A_0797,Phone Verification,2024-01-07 00:24:00,A
A_0797,Email Verification,2024-01-07 00:34:00,A
A_0797,ID Upload,2024-01-07 00:38:00,A
A_0797,ID Verification,2024-01-07 09:38:00,A
A_0797,Security Setup,2024-01-07 09:53:00,A
A_0797,Dropoff,2024-01-07 10:17:00,A
A_0798,App Download,2024-01-09 00:00:00,A
A_0798,Account Registration,2024-01-09 00:05:00,A
A_0798,Phone Verification,2024-01-09 00:19:00,A
A_0798,Email Verification,2024-01-09 00:23:00,A
A_0798,ID Upload,2024-01-09 00:30:00,A
A_0798,ID Verification,2024-01-09 06:30:00,A
A_0798,Security Setup,2024-01-09 06:48:00,A
A_0798,Tutorial Start,2024-01-09 07:05:00,A
A_0798,Dropoff,2024-01-09 07:47:00,A
A_0799,App Download,2024-01-06 00:00:00,A
A_0799,Account Registration,2024-01-06 00:21:00,A
A_0799,Phone Verification,2024-01-06 00:36:00,A
A_0799,Email Verification,2024-01-06 00:40:00,A
A_0799,ID Upload,2024-01-06 00:46:00,A
A_0799,ID Verification,2024-01-06 14:46:00,A
A_0799,Security Setup,2024-01-06 15:09:00,A
A_0799,Tutorial Start,2024-01-06 15:33:00,A
A_0799,Tutorial Complete,2024-01-06 15:48:00,A
A_0799,First Transaction,2024-01-06 15:54:00,A
A_0800,App Download,2024-01-20 00:00:00,A
A_0800,Account Registration,2024-01-20 00:28:00,A
A_0800,Phone Verification,2024-01-20 00:35:00,A
A_0800,Email Verification,2024-01-20 00:40:00,A
A_0800,ID Upload,2024-01-20 00:45:00,A
A_0800,ID Verification,2024-01-20 13:45:00,A
A_0800,Security Setup,2024-01-20 14:10:00,A
A_0800,Dropoff,2024-01-20 14:42:00,A
A_0801,App Download,2024-01-31 00:00:00,A
A_0801,Account Registration,2024-01-31 00:30:00,A
A_0801,Phone Verification,2024-01-31 00:37:00,A
A_0801,Email Verification,2024-01-31 00:43:00,A
A_0801,ID Upload,2024-01-31 00:45:00,A
A_0801,ID Verification,2024-02-01 00:45:00,A
A_0801,Security Setup,2024-02-01 01:07:00,A
A_0801,Tutorial Start,2024-02-01 01:32:00,A
A_0801,Tutorial Complete,2024-02-01 01:50:00,A
A_0801,First Transaction,2024-02-01 02:00:00,A
A_0802,App Download,2024-01-05 00:00:00,A
A_0802,Account Registration,2024-01-05 00:05:00,A
A_0802,Phone Verification,2024-01-05 00:16:00,A
A_0802,Dropoff,2024-01-05 00:29:00,A
A_0803,App Download,2024-01-12 00:00:00,A
A_0803,Account Registration,2024-01-12 00:12:00,A
A_0803,Phone Verification,2024-01-12 00:27:00,A
A_0803,Email Verification,2024-01-12 00:30:00,A
A_0803,ID Upload,2024-01-12 00:34:00,A
A_0803,ID Verification,2024-01-12 03:34:00,A
A_0803,Security Setup,2024-01-12 03:56:00,A
A_0803,Dropoff,2024-01-12 04:21:00,A
A_0804,App Download,2024-01-21 00:00:00,A
A_0804,Account Registration,2024-01-21 00:30:00,A
A_0804,Phone Verification,2024-01-21 00:42:00,A
A_0804,Email Verification,2024-01-21 00:48:00,A
A_0804,ID Upload,2024-01-21 00:50:00,A
A_0804,ID Verification,2024-01-21 03:50:00,A
A_0804,Security Setup,2024-01-21 04:11:00,A
A_0804,Tutorial Start,2024-01-21 04:26:00,A
A_0804,Dropoff,2024-01-21 05:13:00,A
A_0805,App Download,2024-01-20 00:00:00,A
A_0805,Account Registration,2024-01-20 00:20:00,A
A_0805,Phone Verification,2024-01-20 00:25:00,A
A_0805,Email Verification,2024-01-20 00:32:00,A
A_0805,ID Upload,2024-01-20 00:39:00,A
A_0805,ID Verification,2024-01-20 23:39:00,A
A_0805,Security Setup,2024-01-20 23:50:00,A
A_0805,Dropoff,2024-01-21 00:10:00,A
A_0806,App Download,2024-01-20 00:00:00,A
A_0806,Account Registration,2024-01-20 00:12:00,A
A_0806,Phone Verification,2024-01-20 00:26:00,A
A_0806,Email Verification,2024-01-20 00:30:00,A
A_0806,ID Upload,2024-01-20 00:33:00,A
A_0806,ID Verification,2024-01-20 17:33:00,A
A_0806,Security Setup,2024-01-20 17:51:00,A
A_0806,Tutorial Start,2024-01-20 18:10:00,A
A_0806,Dropoff,2024-01-20 18:49:00,A
A_0807,App Download,2024-01-21 00:00:00,A
A_0807,Account Registration,2024-01-21 00:05:00,A
A_0807,Phone Verification,2024-01-21 00:11:00,A
A_0807,Email Verification,2024-01-21 00:20:00,A
A_0807,ID Upload,2024-01-21 00:26:00,A
A_0807,ID Verification,2024-01-21 06:26:00,A
A_0807,Security Setup,2024-01-21 06:49:00,A
A_0807,Dropoff,2024-01-21 07:17:00,A
A_0808,App Download,2024-01-08 00:00:00,A
A_0808,Account Registration,2024-01-08 00:24:00,A
A_0808,Phone Verification,2024-01-08 00:33:00,A
A_0808,Email Verification,2024-01-08 00:42:00,A
A_0808,ID Upload,2024-01-08 00:48:00,A
A_0808,Dropoff,2024-01-08 02:54:00,A
A_0809,App Download,2024-01-29 00:00:00,A
A_0809,Account Registration,2024-01-29 00:07:00,A
A_0809,Phone Verification,2024-01-29 00:16:00,A
A_0809,Email Verification,2024-01-29 00:18:00,A
A_0809,ID Upload,2024-01-29 00:21:00,A
A_0809,ID Verification,2024-01-29 14:21:00,A
A_0809,Security Setup,2024-01-29 14:50:00,A
A_0809,Tutorial Start,2024-01-29 15:09:00,A
A_0809,Tutorial Complete,2024-01-29 15:46:00,A
A_0809,First Transaction,2024-01-29 15:51:00,A
A_0810,App Download,2024-01-15 00:00:00,A
A_0810,Account Registration,2024-01-15 00:28:00,A
A_0810,Phone Verification,2024-01-15 00:33:00,A
A_0810,Email Verification,2024-01-15 00:36:00,A
A_0810,ID Upload,2024-01-15 00:40:00,A
A_0810,ID Verification,2024-01-15 19:40:00,A
A_0810,Security Setup,2024-01-15 20:02:00,A
A_0810,Tutorial Start,2024-01-15 20:14:00,A
A_0810,Tutorial Complete,2024-01-15 20:50:00,A
A_0810,First Transaction,2024-01-15 20:59:00,A
A_0811,App Download,2024-01-22 00:00:00,A
A_0811,Account Registration,2024-01-22 00:27:00,A
A_0811,Phone Verification,2024-01-22 00:32:00,A
A_0811,Email Verification,2024-01-22 00:39:00,A
A_0811,ID Upload,2024-01-22 00:41:00,A
A_0811,ID Verification,2024-01-22 23:41:00,A
A_0811,Security Setup,2024-01-23 00:07:00,A
A_0811,Tutorial Start,2024-01-23 00:25:00,A
A_0811,Dropoff,2024-01-23 00:47:00,A
A_0812,App Download,2024-01-19 00:00:00,A
A_0812,Account Registration,2024-01-19 00:10:00,A
A_0812,Phone Verification,2024-01-19 00:25:00,A
A_0812,Email Verification,2024-01-19 00:30:00,A
A_0812,ID Upload,2024-01-19 00:37:00,A
A_0812,ID Verification,2024-01-19 14:37:00,A
A_0812,Security Setup,2024-01-19 14:51:00,A
A_0812,Dropoff,2024-01-19 15:09:00,A
A_0813,App Download,2024-01-12 00:00:00,A
A_0813,Account Registration,2024-01-12 00:07:00,A
A_0813,Phone Verification,2024-01-12 00:11:00,A
A_0813,Email Verification,2024-01-12 00:17:00,A
A_0813,ID Upload,2024-01-12 00:23:00,A
A_0813,ID Verification,2024-01-12 22:23:00,A
A_0813,Security Setup,2024-01-12 22:46:00,A
A_0813,Dropoff,2024-01-12 23:04:00,A
A_0814,App Download,2024-01-12 00:00:00,A
A_0814,Account Registration,2024-01-12 00:22:00,A
A_0814,Phone Verification,2024-01-12 00:29:00,A
A_0814,Email Verification,2024-01-12 00:31:00,A
A_0814,ID Upload,2024-01-12 00:38:00,A
A_0814,ID Verification,2024-01-12 10:38:00,A
A_0814,Security Setup,2024-01-12 10:51:00,A
A_0814,Tutorial Start,2024-01-12 11:16:00,A
A_0814,Tutorial Complete,2024-01-12 11:37:00,A
A_0814,First Transaction,2024-01-12 11:44:00,A
A_0815,App Download,2024-01-28 00:00:00,A
A_0815,Account Registration,2024-01-28 00:07:00,A
A_0815,Phone Verification,2024-01-28 00:10:00,A
A_0815,Email Verification,2024-01-28 00:16:00,A
A_0815,ID Upload,2024-01-28 00:19:00,A
A_0815,ID Verification,2024-01-28 22:19:00,A
A_0815,Security Setup,2024-01-28 22:37:00,A
A_0815,Tutorial Start,2024-01-28 23:01:00,A
A_0815,Tutorial Complete,2024-01-28 23:28:00,A
A_0815,First Transaction,2024-01-28 23:35:00,A
A_0816,App Download,2024-01-02 00:00:00,A
A_0816,Account Registration,2024-01-02 00:21:00,A
A_0816,Phone Verification,2024-01-02 00:32:00,A
A_0816,Email Verification,2024-01-02 00:41:00,A
A_0816,ID Upload,2024-01-02 00:45:00,A
A_0816,ID Verification,2024-01-02 18:45:00,A
A_0816,Security Setup,2024-01-02 19:01:00,A
A_0816,Tutorial Start,2024-01-02 19:26:00,A
A_0816,Tutorial Complete,2024-01-02 20:02:00,A
A_0816,Dropoff,2024-01-02 20:17:00,A
A_0817,App Download,2024-01-14 00:00:00,A
A_0817,Account Registration,2024-01-14 00:27:00,A
A_0817,Phone Verification,2024-01-14 00:36:00,A
A_0817,Email Verification,2024-01-14 00:38:00,A
A_0817,ID Upload,2024-01-14 00:42:00,A
A_0817,ID Verification,2024-01-14 04:42:00,A
A_0817,Security Setup,2024-01-14 05:09:00,A
A_0817,Tutorial Start,2024-01-14 05:33:00,A
A_0817,Tutorial Complete,2024-01-14 05:57:00,A
A_0817,Dropoff,2024-01-14 06:07:00,A
A_0818,App Download,2024-01-16 00:00:00,A
A_0818,Account Registration,2024-01-16 00:25:00,A
A_0818,Dropoff,2024-01-16 00:41:00,A
A_0819,App Download,2024-01-10 00:00:00,A
A_0819,Account Registration,2024-01-10 00:15:00,A
A_0819,Phone Verification,2024-01-10 00:25:00,A
A_0819,Email Verification,2024-01-10 00:34:00,A
A_0819,ID Upload,2024-01-10 00:39:00,A
A_0819,ID Verification,2024-01-10 02:39:00,A
A_0819,Security Setup,2024-01-10 03:05:00,A
A_0819,Dropoff,2024-01-10 03:34:00,A
A_0820,App Download,2024-01-24 00:00:00,A
A_0820,Account Registration,2024-01-24 00:21:00,A
A_0820,Phone Verification,2024-01-24 00:34:00,A
A_0820,Email Verification,2024-01-24 00:44:00,A
A_0820,ID Upload,2024-01-24 00:52:00,A
A_0820,ID Verification,2024-01-24 15:52:00,A
A_0820,Security Setup,2024-01-24 16:09:00,A
A_0820,Dropoff,2024-01-24 16:30:00,A
A_0821,App Download,2024-01-10 00:00:00,A
A_0821,Account Registration,2024-01-10 00:07:00,A
A_0821,Phone Verification,2024-01-10 00:11:00,A
A_0821,Email Verification,2024-01-10 00:18:00,A
A_0821,ID Upload,2024-01-10 00:21:00,A
A_0821,ID Verification,2024-01-10 17:21:00,A
A_0821,Security Setup,2024-01-10 17:33:00,A
A_0821,Dropoff,2024-01-10 18:01:00,A
A_0822,App Download,2024-01-06 00:00:00,A
A_0822,Account Registration,2024-01-06 00:17:00,A
A_0822,Phone Verification,2024-01-06 00:26:00,A
A_0822,Email Verification,2024-01-06 00:36:00,A
A_0822,ID Upload,2024-01-06 00:38:00,A
A_0822,ID Verification,2024-01-06 13:38:00,A
A_0822,Security Setup,2024-01-06 14:06:00,A
A_0822,Tutorial Start,2024-01-06 14:20:00,A
A_0822,Tutorial Complete,2024-01-06 14:52:00,A
A_0822,First Transaction,2024-01-06 15:03:00,A
A_0823,App Download,2024-01-04 00:00:00,A
A_0823,Account Registration,2024-01-04 00:18:00,A
A_0823,Phone Verification,2024-01-04 00:32:00,A
A_0823,Dropoff,2024-01-04 00:45:00,A
A_0824,App Download,2024-01-02 00:00:00,A
A_0824,Account Registration,2024-01-02 00:17:00,A
A_0824,Phone Verification,2024-01-02 00:30:00,A
A_0824,Email Verification,2024-01-02 00:36:00,A
A_0824,ID Upload,2024-01-02 00:39:00,A
A_0824,ID Verification,2024-01-02 07:39:00,A
A_0824,Security Setup,2024-01-02 07:59:00,A
A_0824,Tutorial Start,2024-01-02 08:19:00,A
A_0824,Tutorial Complete,2024-01-02 08:51:00,A
A_0824,First Transaction,2024-01-02 09:04:00,A
A_0825,App Download,2024-01-26 00:00:00,A
A_0825,Account Registration,2024-01-26 00:12:00,A
A_0825,Phone Verification,2024-01-26 00:18:00,A
A_0825,Email Verification,2024-01-26 00:24:00,A
A_0825,ID Upload,2024-01-26 00:31:00,A
A_0825,ID Verification,2024-01-26 06:31:00,A
A_0825,Security Setup,2024-01-26 06:50:00,A
A_0825,Dropoff,2024-01-26 07:13:00,A
A_0826,App Download,2024-01-17 00:00:00,A
A_0826,Account Registration,2024-01-17 00:30:00,A
A_0826,Phone Verification,2024-01-17 00:43:00,A
A_0826,Dropoff,2024-01-17 00:52:00,A
A_0827,App Download,2024-01-14 00:00:00,A
A_0827,Account Registration,2024-01-14 00:18:00,A
A_0827,Phone Verification,2024-01-14 00:26:00,A
A_0827,Email Verification,2024-01-14 00:35:00,A
A_0827,ID Upload,2024-01-14 00:42:00,A
A_0827,ID Verification,2024-01-14 04:42:00,A
A_0827,Security Setup,2024-01-14 04:52:00,A
A_0827,Tutorial Start,2024-01-14 05:02:00,A
A_0827,Dropoff,2024-01-14 05:35:00,A
A_0828,App Download,2024-01-02 00:00:00,A
A_0828,Account Registration,2024-01-02 00:05:00,A
A_0828,Phone Verification,2024-01-02 00:11:00,A
A_0828,Email Verification,2024-01-02 00:19:00,A
A_0828,ID Upload,2024-01-02 00:27:00,A
A_0828,ID Verification,2024-01-02 04:27:00,A
A_0828,Security Setup,2024-01-02 04:37:00,A
A_0828,Dropoff,2024-01-02 05:04:00,A
A_0829,App Download,2024-01-23 00:00:00,A
A_0829,Account Registration,2024-01-23 00:24:00,A
A_0829,Phone Verification,2024-01-23 00:38:00,A
A_0829,Email Verification,2024-01-23 00:41:00,A
A_0829,ID Upload,2024-01-23 00:44:00,A
A_0829,ID Verification,2024-01-23 17:44:00,A
A_0829,Security Setup,2024-01-23 18:07:00,A
A_0829,Tutorial Start,2024-01-23 18:28:00,A
A_0829,Tutorial Complete,2024-01-23 19:06:00,A
A_0829,Dropoff,2024-01-23 19:18:00,A
A_0830,App Download,2024-01-12 00:00:00,A
A_0830,Account Registration,2024-01-12 00:06:00,A
A_0830,Phone Verification,2024-01-12 00:21:00,A
A_0830,Email Verification,2024-01-12 00:25:00,A
A_0830,ID Upload,2024-01-12 00:31:00,A
A_0830,ID Verification,2024-01-12 05:31:00,A
A_0830,Security Setup,2024-01-12 05:47:00,A
A_0830,Tutorial Start,2024-01-12 06:08:00,A
A_0830,Dropoff,2024-01-12 06:36:00,A
A_0831,App Download,2024-01-16 00:00:00,A
A_0831,Account Registration,2024-01-16 00:07:00,A
A_0831,Phone Verification,2024-01-16 00:19:00,A
A_0831,Email Verification,2024-01-16 00:27:00,A
A_0831,ID Upload,2024-01-16 00:29:00,A
A_0831,ID Verification,2024-01-16 14:29:00,A
A_0831,Security Setup,2024-01-16 14:43:00,A
A_0831,Tutorial Start,2024-01-16 14:59:00,A
A_0831,Tutorial Complete,2024-01-16 15:14:00,A
A_0831,First Transaction,2024-01-16 15:29:00,A
A_0832,App Download,2024-01-25 00:00:00,A
A_0832,Account Registration,2024-01-25 00:20:00,A
A_0832,Phone Verification,2024-01-25 00:33:00,A
A_0832,Email Verification,2024-01-25 00:42:00,A
A_0832,ID Upload,2024-01-25 00:46:00,A
A_0832,ID Verification,2024-01-25 11:46:00,A
A_0832,Security Setup,2024-01-25 12:13:00,A
A_0832,Tutorial Start,2024-01-25 12:30:00,A
A_0832,Dropoff,2024-01-25 13:07:00,A
A_0833,App Download,2024-01-19 00:00:00,A
A_0833,Account Registration,2024-01-19 00:08:00,A
A_0833,Phone Verification,2024-01-19 00:18:00,A
A_0833,Email Verification,2024-01-19 00:20:00,A
A_0833,ID Upload,2024-01-19 00:28:00,A
A_0833,ID Verification,2024-01-19 08:28:00,A
A_0833,Security Setup,2024-01-19 08:42:00,A
A_0833,Tutorial Start,2024-01-19 08:58:00,A
A_0833,Dropoff,2024-01-19 09:27:00,A
A_0834,App Download,2024-01-09 00:00:00,A
A_0834,Account Registration,2024-01-09 00:24:00,A
A_0834,Phone Verification,2024-01-09 00:34:00,A
A_0834,Email Verification,2024-01-09 00:37:00,A
A_0834,ID Upload,2024-01-09 00:41:00,A
A_0834,ID Verification,2024-01-09 04:41:00,A
A_0834,Security Setup,2024-01-09 05:11:00,A
A_0834,Tutorial Start,2024-01-09 05:28:00,A
A_0834,Tutorial Complete,2024-01-09 05:46:00,A
A_0834,First Transaction,2024-01-09 05:57:00,A
A_0835,App Download,2024-01-24 00:00:00,A
A_0835,Account Registration,2024-01-24 00:28:00,A
A_0835,Phone Verification,2024-01-24 00:37:00,A
A_0835,Email Verification,2024-01-24 00:47:00,A
A_0835,ID Upload,2024-01-24 00:53:00,A
A_0835,Dropoff,2024-01-24 07:57:00,A
A_0836,App Download,2024-01-20 00:00:00,A
A_0836,Account Registration,2024-01-20 00:27:00,A
A_0836,Phone Verification,2024-01-20 00:37:00,A
A_0836,Dropoff,2024-01-20 00:45:00,A
A_0837,App Download,2024-01-15 00:00:00,A
A_0837,Account Registration,2024-01-15 00:21:00,A
A_0837,Phone Verification,2024-01-15 00:30:00,A
A_0837,Email Verification,2024-01-15 00:40:00,A
A_0837,ID Upload,2024-01-15 00:46:00,A
A_0837,ID Verification,2024-01-15 15:46:00,A
A_0837,Security Setup,2024-01-15 16:07:00,A
A_0837,Dropoff,2024-01-15 16:29:00,A
A_0838,App Download,2024-01-03 00:00:00,A
A_0838,Account Registration,2024-01-03 00:09:00,A
A_0838,Phone Verification,2024-01-03 00:13:00,A
A_0838,Email Verification,2024-01-03 00:16:00,A
A_0838,ID Upload,2024-01-03 00:23:00,A
A_0838,ID Verification,2024-01-03 20:23:00,A
A_0838,Security Setup,2024-01-03 20:44:00,A
A_0838,Tutorial Start,2024-01-03 20:58:00,A
A_0838,Tutorial Complete,2024-01-03 21:23:00,A
A_0838,Dropoff,2024-01-03 21:33:00,A
A_0839,App Download,2024-01-25 00:00:00,A
A_0839,Account Registration,2024-01-25 00:23:00,A
A_0839,Phone Verification,2024-01-25 00:32:00,A
A_0839,Email Verification,2024-01-25 00:41:00,A
A_0839,ID Upload,2024-01-25 00:49:00,A
A_0839,Dropoff,2024-01-25 21:54:00,A
A_0840,App Download,2024-01-12 00:00:00,A
A_0840,Account Registration,2024-01-12 00:26:00,A
A_0840,Phone Verification,2024-01-12 00:39:00,A
A_0840,Email Verification,2024-01-12 00:42:00,A
A_0840,ID Upload,2024-01-12 00:45:00,A
A_0840,ID Verification,2024-01-12 04:45:00,A
A_0840,Security Setup,2024-01-12 04:56:00,A
A_0840,Tutorial Start,2024-01-12 05:12:00,A
A_0840,Tutorial Complete,2024-01-12 05:48:00,A
A_0840,First Transaction,2024-01-12 06:03:00,A
A_0841,App Download,2024-01-08 00:00:00,A
A_0841,Account Registration,2024-01-08 00:28:00,A
A_0841,Phone Verification,2024-01-08 00:41:00,A
A_0841,Dropoff,2024-01-08 00:49:00,A
A_0842,App Download,2024-01-05 00:00:00,A
A_0842,Account Registration,2024-01-05 00:08:00,A
A_0842,Phone Verification,2024-01-05 00:23:00,A
A_0842,Email Verification,2024-01-05 00:25:00,A
A_0842,ID Upload,2024-01-05 00:31:00,A
A_0842,ID Verification,2024-01-05 17:31:00,A
A_0842,Security Setup,2024-01-05 17:52:00,A
A_0842,Tutorial Start,2024-01-05 18:06:00,A
A_0842,Tutorial Complete,2024-01-05 18:22:00,A
A_0842,First Transaction,2024-01-05 18:35:00,A
A_0843,App Download,2024-01-10 00:00:00,A
A_0843,Account Registration,2024-01-10 00:10:00,A
A_0843,Phone Verification,2024-01-10 00:18:00,A
A_0843,Email Verification,2024-01-10 00:25:00,A
A_0843,ID Upload,2024-01-10 00:32:00,A
A_0843,ID Verification,2024-01-10 18:32:00,A
A_0843,Security Setup,2024-01-10 18:46:00,A
A_0843,Tutorial Start,2024-01-10 19:01:00,A
A_0843,Dropoff,2024-01-10 19:23:00,A
A_0844,App Download,2024-01-26 00:00:00,A
A_0844,Account Registration,2024-01-26 00:13:00,A
A_0844,Phone Verification,2024-01-26 00:20:00,A
A_0844,Email Verification,2024-01-26 00:29:00,A
A_0844,ID Upload,2024-01-26 00:33:00,A
A_0844,ID Verification,2024-01-26 14:33:00,A
A_0844,Security Setup,2024-01-26 15:02:00,A
A_0844,Tutorial Start,2024-01-26 15:16:00,A
A_0844,Dropoff,2024-01-26 16:00:00,A
A_0845,App Download,2024-01-25 00:00:00,A
A_0845,Account Registration,2024-01-25 00:23:00,A
A_0845,Phone Verification,2024-01-25 00:26:00,A
A_0845,Email Verification,2024-01-25 00:28:00,A
A_0845,ID Upload,2024-01-25 00:32:00,A
A_0845,ID Verification,2024-01-25 23:32:00,A
A_0845,Security Setup,2024-01-25 23:57:00,A
A_0845,Dropoff,2024-01-26 00:17:00,A
A_0846,App Download,2024-01-25 00:00:00,A
A_0846,Account Registration,2024-01-25 00:21:00,A
A_0846,Dropoff,2024-01-25 00:40:00,A
A_0847,App Download,2024-01-31 00:00:00,A
A_0847,Account Registration,2024-01-31 00:22:00,A
A_0847,Phone Verification,2024-01-31 00:35:00,A
A_0847,Email Verification,2024-01-31 00:42:00,A
A_0847,ID Upload,2024-01-31 00:46:00,A
A_0847,ID Verification,2024-01-31 22:46:00,A
A_0847,Security Setup,2024-01-31 23:05:00,A
A_0847,Tutorial Start,2024-01-31 23:29:00,A
A_0847,Tutorial Complete,2024-01-31 23:45:00,A
A_0847,Dropoff,2024-02-01 00:01:00,A
A_0848,App Download,2024-01-13 00:00:00,A
A_0848,Account Registration,2024-01-13 00:09:00,A
A_0848,Phone Verification,2024-01-13 00:19:00,A
A_0848,Email Verification,2024-01-13 00:23:00,A
A_0848,ID Upload,2024-01-13 00:26:00,A
A_0848,ID Verification,2024-01-13 19:26:00,A
A_0848,Security Setup,2024-01-13 19:45:00,A
A_0848,Tutorial Start,2024-01-13 20:01:00,A
A_0848,Tutorial Complete,2024-01-13 20:20:00,A
A_0848,Dropoff,2024-01-13 20:34:00,A
A_0849,App Download,2024-01-28 00:00:00,A
A_0849,Account Registration,2024-01-28 00:09:00,A
A_0849,Phone Verification,2024-01-28 00:17:00,A
A_0849,Email Verification,2024-01-28 00:22:00,A
A_0849,ID Upload,2024-01-28 00:25:00,A
A_0849,ID Verification,2024-01-28 16:25:00,A
A_0849,Security Setup,2024-01-28 16:39:00,A
A_0849,Dropoff,2024-01-28 16:58:00,A
A_0850,App Download,2024-01-09 00:00:00,A
A_0850,Account Registration,2024-01-09 00:18:00,A
A_0850,Phone Verification,2024-01-09 00:25:00,A
A_0850,Email Verification,2024-01-09 00:32:00,A
A_0850,ID Upload,2024-01-09 00:34:00,A
A_0850,ID Verification,2024-01-09 09:34:00,A
A_0850,Security Setup,2024-01-09 10:03:00,A
A_0850,Dropoff,2024-01-09 10:25:00,A
A_0851,App Download,2024-01-18 00:00:00,A
A_0851,Account Registration,2024-01-18 00:15:00,A
A_0851,Phone Verification,2024-01-18 00:29:00,A
A_0851,Email Verification,2024-01-18 00:34:00,A
A_0851,ID Upload,2024-01-18 00:36:00,A
A_0851,ID Verification,2024-01-18 03:36:00,A
A_0851,Security Setup,2024-01-18 03:49:00,A
A_0851,Tutorial Start,2024-01-18 03:59:00,A
A_0851,Tutorial Complete,2024-01-18 04:22:00,A
A_0851,First Transaction,2024-01-18 04:27:00,A
A_0852,App Download,2024-01-02 00:00:00,A
A_0852,Account Registration,2024-01-02 00:23:00,A
A_0852,Phone Verification,2024-01-02 00:34:00,A
A_0852,Email Verification,2024-01-02 00:39:00,A
A_0852,ID Upload,2024-01-02 00:41:00,A
A_0852,ID Verification,2024-01-02 23:41:00,A
A_0852,Security Setup,2024-01-03 00:04:00,A
A_0852,Tutorial Start,2024-01-03 00:14:00,A
A_0852,Dropoff,2024-01-03 00:52:00,A
A_0853,App Download,2024-01-17 00:00:00,A
A_0853,Account Registration,2024-01-17 00:14:00,A
A_0853,Phone Verification,2024-01-17 00:27:00,A
A_0853,Email Verification,2024-01-17 00:34:00,A
A_0853,ID Upload,2024-01-17 00:41:00,A
A_0853,ID Verification,2024-01-17 11:41:00,A
A_0853,Security Setup,2024-01-17 12:02:00,A
A_0853,Dropoff,2024-01-17 12:25:00,A
A_0854,App Download,2024-01-13 00:00:00,A
A_0854,Account Registration,2024-01-13 00:21:00,A
A_0854,Phone Verification,2024-01-13 00:29:00,A
A_0854,Email Verification,2024-01-13 00:36:00,A
A_0854,ID Upload,2024-01-13 00:44:00,A
A_0854,ID Verification,2024-01-13 11:44:00,A
A_0854,Security Setup,2024-01-13 11:58:00,A
A_0854,Tutorial Start,2024-01-13 12:13:00,A
A_0854,Tutorial Complete,2024-01-13 12:38:00,A
A_0854,First Transaction,2024-01-13 12:52:00,A
A_0855,App Download,2024-01-26 00:00:00,A
A_0855,Account Registration,2024-01-26 00:16:00,A
A_0855,Phone Verification,2024-01-26 00:21:00,A
A_0855,Email Verification,2024-01-26 00:30:00,A
A_0855,ID Upload,2024-01-26 00:34:00,A
A_0855,Dropoff,2024-01-26 06:37:00,A
A_0856,App Download,2024-01-03 00:00:00,A
A_0856,Account Registration,2024-01-03 00:18:00,A
A_0856,Phone Verification,2024-01-03 00:27:00,A
A_0856,Email Verification,2024-01-03 00:34:00,A
A_0856,ID Upload,2024-01-03 00:40:00,A
A_0856,Dropoff,2024-01-03 05:50:00,A
A_0857,App Download,2024-01-18 00:00:00,A
A_0857,Account Registration,2024-01-18 00:19:00,A
A_0857,Phone Verification,2024-01-18 00:23:00,A
A_0857,Email Verification,2024-01-18 00:27:00,A
A_0857,ID Upload,2024-01-18 00:34:00,A
A_0857,ID Verification,2024-01-19 00:34:00,A
A_0857,Security Setup,2024-01-19 00:54:00,A
A_0857,Dropoff,2024-01-19 01:26:00,A
A_0858,App Download,2024-01-20 00:00:00,A
A_0858,Account Registration,2024-01-20 00:12:00,A
A_0858,Phone Verification,2024-01-20 00:16:00,A
A_0858,Email Verification,2024-01-20 00:18:00,A
A_0858,ID Upload,2024-01-20 00:21:00,A
A_0858,ID Verification,2024-01-20 18:21:00,A
A_0858,Security Setup,2024-01-20 18:37:00,A
A_0858,Tutorial Start,2024-01-20 18:59:00,A
A_0858,Dropoff,2024-01-20 19:29:00,A
A_0859,App Download,2024-01-11 00:00:00,A
A_0859,Account Registration,2024-01-11 00:25:00,A
A_0859,Phone Verification,2024-01-11 00:33:00,A
A_0859,Email Verification,2024-01-11 00:42:00,A
A_0859,ID Upload,2024-01-11 00:46:00,A
A_0859,Dropoff,2024-01-11 17:53:00,A
A_0860,App Download,2024-01-07 00:00:00,A
A_0860,Account Registration,2024-01-07 00:06:00,A
A_0860,Phone Verification,2024-01-07 00:21:00,A
A_0860,Email Verification,2024-01-07 00:29:00,A
A_0860,ID Upload,2024-01-07 00:35:00,A
A_0860,ID Verification,2024-01-07 13:35:00,A
A_0860,Security Setup,2024-01-07 13:59:00,A
A_0860,Dropoff,2024-01-07 14:27:00,A
A_0861,App Download,2024-01-30 00:00:00,A
A_0861,Account Registration,2024-01-30 00:30:00,A
A_0861,Phone Verification,2024-01-30 00:43:00,A
A_0861,Email Verification,2024-01-30 00:46:00,A
A_0861,ID Upload,2024-01-30 00:53:00,A
A_0861,ID Verification,2024-01-30 19:53:00,A
A_0861,Security Setup,2024-01-30 20:10:00,A
